8,1s1 3p1 3p4.0,1s1 2s1 3s1.0
8,1s1 3p1 3p4.0,1s2 1s0.0
8,1s1 3s1 1s0.0,1s1 2p1 3p4.0
8,1s1 3s1 3s1.0,1s1 2p1 3p4.0
8,1s1 4d1 1d2.0,1s1 2p1 3p4.0
8,1s1 4d1 1d2.0,1s2 1s0.0
8,1s1 4d1 3d7.0,1s1 2p1 3p4.0
8,1s1 4d1 3d7.0,1s1 2s1 3s1.0
8,1s1 4d1 3d7.0,1s2 1s0.0
8,1s1 4f1 1f3.0,1s1 2p1 3p4.0
8,1s1 4f1 3f10.0,1s1 2p1 3p4.0
8,1s1 4p1 1p1.0,1s1 2s1 3s1.0
8,1s1 4p1 1p1.0,1s2 1s0.0
8,1s1 4p1 3p4.0,1s1 2p1 3p4.0
8,1s1 4p1 3p4.0,1s1 2s1 1s0.0
8,1s1 4p1 3p4.0,1s1 2s1 3s1.0
8,1s1 4p1 3p4.0,1s2 1s0.0
8,1s1 4s1 1s0.0,1s1 2p1 3p4.0
8,1s1 4s1 3s1.0,1s1 2p1 3p4.0
8,1s1 5d1 1d2.0,1s1 2p1 3p4.0
8,1s1 5d1 1d2.0,1s2 1s0.0
8,1s1 5d1 3d7.0,1s1 2p1 3p4.0
8,1s1 5d1 3d7.0,1s1 2s1 3s1.0
8,1s1 5f1 1f3.0,1s1 2p1 3p4.0
8,1s1 5f1 3f10.0,1s1 2p1 3p4.0
8,1s1 5p1 1p1.0,1s1 2s1 3s1.0
8,1s1 5p1 1p1.0,1s2 1s0.0
8,1s1 5p1 3p4.0,1s1 2p1 3p4.0
8,1s1 5p1 3p4.0,1s1 2s1 3s1.0
8,1s1 5p1 3p4.0,1s2 1s0.0
8,1s1 5s1 1s0.0,1s1 2p1 3p4.0
8,1s1 5s1 3s1.0,1s1 2p1 3p4.0
9,2,1
9,3,1
9,3,2
9,4,1
9,4,2
9,4,3
9,5,1
9,5,2
9,5,3
9,5,4
